transaction_id,customer_id,transaction_type,amount,currency,transaction_date
1026446,3510,in,523.23,GBP,2023-01-12
1026447,3771,out,18407,JPY,2023-01-12
1026448,2758,out,35870,JPY,2023-01-12
1026449,1118,in,391.96,USD,2023-01-12
1026450,2905,in,523.78,GBP,2023-01-12
1026451,1159,out,119.84,EUR,2023-01-12
1026452,421,in,419.88,EUR,2023-01-12
1026453,2575,out,45.6,USD,2023-01-12
1026454,1369,in,401.12,GBP,2023-01-12
1026455,3052,out,360.14,USD,2023-01-12
1026456,3469,out,405.0,EUR,2023-01-12
1026457,2279,out,38615,JPY,2023-01-12
1026458,2316,out,23336,JPY,2023-01-12
1026459,81,in,408.98,GBP,2023-01-12
1026460,2812,in,33.87,EUR,2023-01-12
1026461,1256,out,310.98,EUR,2023-01-12
1026462,1476,in,59.73,EUR,2023-01-12
1026463,1203,in,127.44,EUR,2023-01-12
1026464,3350,in,464.29,USD,2023-01-12
1026465,90,out,411.54,EUR,2023-01-12
1026466,3157,out,68.62,GBP,2023-01-12
1026467,295,out,458.73,GBP,2023-01-12
1026468,3279,in,309.41,EUR,2023-01-12
1026469,1030,out,136.11,EUR,2023-01-12
1026470,279,out,429.03,EUR,2023-01-12
1026471,1026,out,548.14,EUR,2023-01-12
1026472,3718,in,372.67,EUR,2023-01-12
1026473,427,in,340.03,USD,2023-01-12
1026474,3068,out,187.88,USD,2023-01-12
1026475,403,out,254.92,EUR,2023-01-12
1026476,82,in,233.07,EUR,2023-01-12
1026477,2153,in,55580,JPY,2023-01-13
1026478,3481,in,427.42,GBP,2023-01-13
1026479,2850,out,139.71,USD,2023-01-13
1026480,3103,out,5994,JPY,2023-01-13
1026481,928,out,341.09,GBP,2023-01-13
1026482,142,in,286.36,EUR,2023-01-13
1026483,3482,in,214.93,EUR,2023-01-13
1026484,3796,in,61.05,EUR,2023-01-13
1026485,1749,in,118.95,EUR,2023-01-13
1026486,1873,out,125.53,USD,2023-01-13
1026487,273,in,404.3,EUR,2023-01-13
1026488,826,out,237.28,EUR,2023-01-13
1026489,1057,out,271.22,GBP,2023-01-13
1026490,1094,out,166.83,EUR,2023-01-13
1026491,993,out,357.18,GBP,2023-01-13
1026492,1074,in,29.27,EUR,2023-01-13
1026493,3135,out,161.18,USD,2023-01-13
1026494,3073,in,17.57,USD,2023-01-13
1026495,2296,in,350.1,EUR,2023-01-13
1026496,1114,out,344.68,GBP,2023-01-13
1026497,769,in,460.87,EUR,2023-01-13
1026498,509,in,253.98,EUR,2023-01-13
1026499,1058,in,403.07,GBP,2023-01-13
1026500,361,out,578.18,GBP,2023-01-13
1026501,1458,out,400.36,EUR,2023-01-13
1026502,1516,out,62.66,USD,2023-01-13
1026503,588,in,203.69,GBP,2023-01-13
1026504,2593,out,156.6,EUR,2023-01-13
1026505,45,out,101.71,USD,2023-01-13
1026506,1265,out,256.96,GBP,2023-01-13
1026507,2584,out,319.55,EUR,2023-01-13
1026508,2270,out,541.53,USD,2023-01-13
1026509,841,in,465.29,EUR,2023-01-13
1026510,2550,out,268.06,USD,2023-01-13
1026511,2066,in,96.12,USD,2023-01-13
1026512,1048,in,590.95,EUR,2023-01-13
1026513,2380,in,509.63,USD,2023-01-13
1026514,43,in,476.72,EUR,2023-01-13
1026515,2443,out,111.72,EUR,2023-01-13
1026516,2336,in,369.09,EUR,2023-01-13
1026517,2559,in,7247,JPY,2023-01-13
1026518,3354,out,540.22,EUR,2023-01-13
1026519,2815,in,28515,JPY,2023-01-13
1026520,2341,in,265.63,USD,2023-01-13
1026521,2297,out,205.52,EUR,2023-01-13
1026522,3756,in,197.1,EUR,2023-01-13
1026523,1044,out,595.4,EUR,2023-01-13
1026524,2449,out,541.54,USD,2023-01-13
1026525,2272,in,251.23,USD,2023-01-13
1026526,2802,out,7037,JPY,2023-01-13
1026527,3538,in,21.31,EUR,2023-01-13
1026528,2890,out,386.07,GBP,2023-01-13
1026529,3502,in,195.01,GBP,2023-01-13
1026530,2694,in,38838,JPY,2023-01-13
1026531,2939,out,552.13,GBP,2023-01-13
1026532,3178,in,284.17,EUR,2023-01-13
1026533,1942,in,17692,JPY,2023-01-14
1026534,2939,in,392.72,USD,2023-01-14
1026535,1624,in,315.27,EUR,2023-01-14
1026536,1815,in,429.09,GBP,2023-01-14
1026537,485,out,135.41,EUR,2023-01-14
1026538,3592,in,31.49,USD,2023-01-14
1026539,2087,out,894,JPY,2023-01-14
1026540,1542,out,524.85,EUR,2023-01-14
1026541,584,in,56820,JPY,2023-01-14
1026542,2495,out,383.21,GBP,2023-01-14
1026543,185,in,360.28,USD,2023-01-14
1026544,2430,out,467.34,GBP,2023-01-14
1026545,1821,in,237.26,GBP,2023-01-14
1026546,1926,out,4293,JPY,2023-01-14
1026547,913,out,325.92,EUR,2023-01-14
1026548,2545,in,428.8,EUR,2023-01-14
1026549,2213,in,447.45,USD,2023-01-14
1026550,2440,out,84.18,EUR,2023-01-14
1026551,361,out,442.33,GBP,2023-01-14
1026552,1669,in,63.21,GBP,2023-01-14
1026553,2701,in,307.38,GBP,2023-01-14
1026554,3333,in,198.53,GBP,2023-01-14
1026555,930,in,3420,JPY,2023-01-14
1026556,958,in,315.97,USD,2023-01-14
1026557,2113,out,44137,JPY,2023-01-14
1026558,2853,out,20210,JPY,2023-01-14
1026559,3314,in,159.08,EUR,2023-01-14
1026560,3846,out,476.54,GBP,2023-01-14
1026561,879,out,599.71,EUR,2023-01-14
1026562,2252,in,49256,JPY,2023-01-14
1026563,883,in,287.08,EUR,2023-01-14
1026564,2531,out,408.46,GBP,2023-01-14
1026565,1457,out,386.99,EUR,2023-01-14
1026566,136,in,495.14,GBP,2023-01-14
1026567,976,out,299.09,EUR,2023-01-14
1026568,1303,out,27039,JPY,2023-01-14
1026569,3358,out,346.99,GBP,2023-01-14
1026570,1497,in,3584,JPY,2023-01-14
1026571,932,in,367.16,USD,2023-01-14
1026572,299,in,530.94,EUR,2023-01-14
1026573,1349,out,115.12,EUR,2023-01-14
1026574,992,out,15885,JPY,2023-01-14
1026575,1932,in,176.94,GBP,2023-01-14
1026576,3223,in,241.8,USD,2023-01-14
1026577,3870,in,273.18,EUR,2023-01-14
1026578,2984,out,415.36,EUR,2023-01-14
1026579,2999,out,15040,JPY,2023-01-14
1026580,435,out,418.06,USD,2023-01-14
1026581,3863,out,334.45,EUR,2023-01-14
1026582,3348,in,436.66,EUR,2023-01-14
1026583,2200,out,247.7,GBP,2023-01-14
1026584,3333,out,5234,JPY,2023-01-14
1026585,2360,out,87.64,USD,2023-01-14
1026586,605,in,333.73,EUR,2023-01-14
1026587,648,out,26.8,EUR,2023-01-14
1026588,3853,in,221.4,USD,2023-01-14
1026589,113,out,522.43,GBP,2023-01-14
1026590,1530,in,406.1,GBP,2023-01-14
1026591,272,in,204.33,EUR,2023-01-14
1026592,3022,out,274.61,GBP,2023-01-14
1026593,2596,in,275.36,EUR,2023-01-14
1026594,844,out,135.65,GBP,2023-01-14
1026595,1734,in,249.59,USD,2023-01-14
1026596,2370,in,309.86,GBP,2023-01-14
1026597,282,out,481.88,EUR,2023-01-14
1026598,155,out,10.78,GBP,2023-01-14
1026599,2311,in,101.2,USD,2023-01-14
1026600,91,in,27.85,GBP,2023-01-14
1026601,2593,in,244.76,USD,2023-01-14
1026602,3021,out,381.17,GBP,2023-01-14
1026603,2160,out,165.3,EUR,2023-01-14
1026604,131,out,5120,JPY,2023-01-14
1026605,3167,in,198.07,EUR,2023-01-15
1026606,2619,out,78.19,GBP,2023-01-15
1026607,3001,in,372.67,USD,2023-01-15
1026608,21,out,203.92,USD,2023-01-15
1026609,2235,in,29888,JPY,2023-01-15
1026610,2335,in,50829,JPY,2023-01-15
1026611,2356,in,96.55,EUR,2023-01-15
1026612,194,out,262.07,USD,2023-01-15
1026613,1233,out,198.44,USD,2023-01-15
1026614,2045,out,291.88,EUR,2023-01-15
1026615,1703,out,208.3,EUR,2023-01-15
1026616,84,out,234.68,EUR,2023-01-15
1026617,219,in,101.7,EUR,2023-01-15
1026618,2691,out,73.33,EUR,2023-01-15
1026619,1121,out,278.37,GBP,2023-01-15
1026620,3820,out,428.03,EUR,2023-01-15
1026621,232,in,21571,JPY,2023-01-15
1026622,2793,in,417.85,USD,2023-01-15
1026623,2424,in,534.67,GBP,2023-01-15
1026624,577,in,238.32,GBP,2023-01-15
1026625,1046,in,47596,JPY,2023-01-15
1026626,1460,out,51866,JPY,2023-01-15
1026627,475,out,47138,JPY,2023-01-15
1026628,3318,in,325.51,GBP,2023-01-15
1026629,1111,out,19983,JPY,2023-01-15
1026630,2529,in,433.92,EUR,2023-01-15
1026631,2564,out,30845,JPY,2023-01-15
1026632,1803,in,262.04,EUR,2023-01-15
1026633,875,out,24174,JPY,2023-01-15
1026634,1416,out,38893,JPY,2023-01-15
1026635,1774,in,55301,JPY,2023-01-15
1026636,2945,out,44633,JPY,2023-01-15
1026637,2661,out,492.21,GBP,2023-01-15
1026638,2017,in,428.06,GBP,2023-01-15
1026639,141,in,7.36,USD,2023-01-15
1026640,984,out,51753,JPY,2023-01-15
1026641,1494,out,247.79,EUR,2023-01-15
1026642,3660,out,506.99,GBP,2023-01-15
1026643,3300,in,357.76,EUR,2023-01-15
1026644,2041,in,228.17,GBP,2023-01-15
1026645,1232,in,433.41,EUR,2023-01-15
1026646,3866,in,592.47,USD,2023-01-15
1026647,1744,in,62.03,EUR,2023-01-15
1026648,2146,in,599.05,GBP,2023-01-15
1026649,2974,in,590.06,USD,2023-01-15
1026650,1700,in,397.77,EUR,2023-01-15
1026651,945,in,577.26,USD,2023-01-15
1026652,3581,in,13404,JPY,2023-01-15
1026653,2508,in,107.05,GBP,2023-01-15
1026654,1476,in,369.19,EUR,2023-01-15
1026655,2233,out,292.6,USD,2023-01-15
1026656,3627,out,435.48,EUR,2023-01-15
1026657,2219,in,579.85,USD,2023-01-15
1026658,2737,out,2354,JPY,2023-01-15
1026659,1572,in,24526,JPY,2023-01-15
1026660,1470,in,244.98,EUR,2023-01-15
1026661,935,in,22.9,USD,2023-01-15
1026662,3327,in,437.86,EUR,2023-01-15
1026663,2168,in,432.75,GBP,2023-01-15
1026664,3757,out,418.85,EUR,2023-01-15
1026665,3505,in,127.19,EUR,2023-01-15
1026666,2510,out,480.98,USD,2023-01-15
1026667,2587,in,355.56,USD,2023-01-15
1026668,1291,in,248.86,EUR,2023-01-15
1026669,3128,out,350.01,GBP,2023-01-15
1026670,857,in,560.35,EUR,2023-01-15
1026671,956,in,498.95,EUR,2023-01-15
1026672,3242,out,469.97,EUR,2023-01-15
1026673,1417,in,59513,JPY,2023-01-15
1026674,2070,in,274.5,EUR,2023-01-15
1026675,1703,in,38722,JPY,2023-01-15
1026676,2311,in,308.84,USD,2023-01-15
1026677,135,out,424.25,GBP,2023-01-15
1026678,3336,in,55.57,EUR,2023-01-15
1026679,3857,out,37528,JPY,2023-01-15
1026680,3150,in,5132,JPY,2023-01-15
1026681,407,in,373.56,USD,2023-01-15
1026682,1599,in,284.43,EUR,2023-01-15
1026683,321,in,440.97,EUR,2023-01-15
1026684,3581,out,305.25,EUR,2023-01-15
1026685,1001,in,157.22,USD,2023-01-15
1026686,3044,out,236.23,EUR,2023-01-15
1026687,2316,out,54768,JPY,2023-01-15
1026688,2226,in,81.51,EUR,2023-01-15
1026689,2037,in,427.62,EUR,2023-01-15
1026690,2522,out,198.35,EUR,2023-01-15
1026691,655,out,6.51,GBP,2023-01-16
1026692,1144,out,354.76,EUR,2023-01-16
1026693,288,out,461.36,GBP,2023-01-16
1026694,1768,out,387.43,EUR,2023-01-16
1026695,3528,out,337.69,EUR,2023-01-16
1026696,3002,in,264.54,GBP,2023-01-16
1026697,173,out,307.78,USD,2023-01-16
1026698,1633,in,246.83,GBP,2023-01-16
1026699,685,out,566.31,GBP,2023-01-16
1026700,3762,out,56284,JPY,2023-01-16
1026701,1484,in,120.26,GBP,2023-01-16
1026702,476,in,220.66,EUR,2023-01-16
1026703,731,out,208.78,EUR,2023-01-16
1026704,812,out,110.62,GBP,2023-01-16
1026705,490,out,38601,JPY,2023-01-16
1026706,153,out,273.48,EUR,2023-01-16
1026707,3483,in,402.73,USD,2023-01-16
1026708,2030,out,388.97,EUR,2023-01-16
1026709,2574,in,214.2,GBP,2023-01-16
1026710,1829,out,286.7,GBP,2023-01-16
1026711,3714,out,35404,JPY,2023-01-16
1026712,942,in,542.76,EUR,2023-01-16
1026713,234,in,126.04,GBP,2023-01-16
1026714,3223,in,196.49,EUR,2023-01-16
1026715,1582,in,598.39,GBP,2023-01-16
1026716,2851,out,75.8,EUR,2023-01-16
1026717,3830,out,21966,JPY,2023-01-16
1026718,3522,in,359.13,USD,2023-01-16
1026719,1253,in,285.19,EUR,2023-01-16
1026720,1730,out,188.63,EUR,2023-01-16
1026721,2326,out,546.71,GBP,2023-01-16
1026722,799,out,29834,JPY,2023-01-16
1026723,340,in,237.44,GBP,2023-01-16
1026724,3120,out,40.66,EUR,2023-01-16
1026725,2571,in,139.41,GBP,2023-01-16
1026726,1797,out,5444,JPY,2023-01-16
1026727,463,out,32718,JPY,2023-01-16
1026728,247,out,267.78,EUR,2023-01-16
1026729,990,in,499.28,EUR,2023-01-16
1026730,2654,in,314.66,USD,2023-01-16
1026731,2641,in,31.25,USD,2023-01-16
1026732,2526,out,562.94,EUR,2023-01-16
1026733,3103,in,101.1,EUR,2023-01-16
1026734,2239,in,455.97,GBP,2023-01-16
1026735,2492,out,180.67,EUR,2023-01-16
1026736,3802,in,246.81,EUR,2023-01-16
1026737,3605,in,432.59,EUR,2023-01-16
1026738,3195,in,8.07,USD,2023-01-16
1026739,2130,in,381.26,USD,2023-01-16
1026740,2403,in,481.38,USD,2023-01-16
1026741,3005,out,68.47,EUR,2023-01-16
1026742,825,out,163.14,GBP,2023-01-16
1026743,713,out,223.67,GBP,2023-01-16
1026744,3818,out,587.89,EUR,2023-01-16
1026745,334,out,403.04,USD,2023-01-16
1026746,1670,in,45199,JPY,2023-01-16
1026747,2404,in,40387,JPY,2023-01-16
1026748,3574,in,289.75,GBP,2023-01-16
1026749,2335,in,442.82,EUR,2023-01-16
1026750,3421,out,237.84,GBP,2023-01-16
1026751,1684,in,232.33,USD,2023-01-16
1026752,607,out,187.13,EUR,2023-01-16
1026753,3665,out,489.04,GBP,2023-01-16
1026754,988,in,471.21,USD,2023-01-16
1026755,1023,out,9172,JPY,2023-01-16
1026756,2640,in,382.12,EUR,2023-01-16
1026757,2146,in,476.86,USD,2023-01-17
1026758,2712,in,9381,JPY,2023-01-17
1026759,3259,out,33580,JPY,2023-01-17
1026760,2465,in,22.32,EUR,2023-01-17
1026761,1572,out,359.38,EUR,2023-01-17
1026762,2410,out,65.08,USD,2023-01-17
1026763,3399,out,52087,JPY,2023-01-17
1026764,3138,out,80.47,EUR,2023-01-17
1026765,3598,in,473.08,EUR,2023-01-17
1026766,2619,in,242.63,EUR,2023-01-17
1026767,609,out,26107,JPY,2023-01-17
1026768,3223,out,462.39,GBP,2023-01-17
1026769,3166,out,83.61,EUR,2023-01-17
1026770,2081,in,319.3,USD,2023-01-17
1026771,3539,out,527.48,USD,2023-01-17
1026772,2086,in,206.97,EUR,2023-01-17
1026773,171,in,411.7,EUR,2023-01-17
1026774,1493,in,414.05,EUR,2023-01-17
1026775,3106,in,530.71,USD,2023-01-17
1026776,2608,in,18631,JPY,2023-01-17
1026777,2893,out,472.34,GBP,2023-01-17
1026778,2051,in,207.67,USD,2023-01-17
1026779,695,out,39.88,GBP,2023-01-17
1026780,2689,out,487.95,EUR,2023-01-17
1026781,1109,in,46362,JPY,2023-01-17
1026782,2434,in,322.0,EUR,2023-01-17
1026783,3110,out,11034,JPY,2023-01-17
1026784,206,out,351.76,EUR,2023-01-17
1026785,902,in,361.07,EUR,2023-01-17
1026786,2549,in,564.96,GBP,2023-01-17
1026787,3535,out,206.25,EUR,2023-01-17
1026788,2540,out,476.77,EUR,2023-01-17
1026789,636,out,196.39,GBP,2023-01-17
1026790,2467,out,571.48,GBP,2023-01-17
1026791,512,out,576.03,EUR,2023-01-17
1026792,3659,in,411.54,EUR,2023-01-17
1026793,1025,in,122.42,EUR,2023-01-17
1026794,2617,in,418.61,GBP,2023-01-17
1026795,825,in,183.91,EUR,2023-01-17
1026796,3497,out,422.68,EUR,2023-01-17
1026797,3534,out,286.33,USD,2023-01-17
1026798,2747,in,61.08,EUR,2023-01-17
1026799,561,in,434.5,EUR,2023-01-17
1026800,1503,out,265.64,EUR,2023-01-17
1026801,3547,in,298.21,GBP,2023-01-17
1026802,446,in,14664,JPY,2023-01-17
1026803,2248,out,58.95,EUR,2023-01-17
1026804,3836,in,429.8725,USD,2023-01-17
1026805,3078,out,50.2325,EUR,2023-01-17
1026806,3662,out,69.2175,EUR,2023-01-17
1026807,1971,out,430.3475,USD,2023-01-17
1026808,2125,in,504.6,EUR,2023-01-17
1026809,1444,out,514.18,GBP,2023-01-17
1026810,2378,out,327.54,EUR,2023-01-17
1026811,2416,out,450.0,GBP,2023-01-17
1026812,2107,out,959,JPY,2023-01-17
1026813,1053,in,123.06,EUR,2023-01-17
1026814,1520,in,264.09,USD,2023-01-17
1026815,3743,in,556.14,GBP,2023-01-17
1026816,2421,in,57.11,EUR,2023-01-17
1026817,2534,out,9258,JPY,2023-01-17
1026818,565,in,465.3,GBP,2023-01-17
1026819,2199,in,34.32,USD,2023-01-17
1026820,3282,in,254.66,USD,2023-01-17
1026821,2642,in,26927,JPY,2023-01-17
1026822,959,in,20003,JPY,2023-01-17
1026823,1468,out,87.8,GBP,2023-01-18
1026824,1707,out,433.28,GBP,2023-01-18
1026825,1193,in,325.29,GBP,2023-01-18
1026826,362,out,261.56,USD,2023-01-18
1026827,1486,in,538.24,USD,2023-01-18
1026828,307,out,226.39,EUR,2023-01-18
1026829,2973,out,466.82,EUR,2023-01-18
1026830,3767,out,10413,JPY,2023-01-18
1026831,1824,out,363.65,USD,2023-01-18
1026832,3760,in,218.04,GBP,2023-01-18
1026833,516,out,6072,JPY,2023-01-18
1026834,2915,out,2.1,USD,2023-01-18
1026835,3593,in,292.16,EUR,2023-01-18
1026836,604,out,383.16,GBP,2023-01-18
1026837,375,in,366.29,EUR,2023-01-18
1026838,1568,out,566.42,USD,2023-01-18
1026839,3241,out,388.72,USD,2023-01-18
1026840,795,out,35746,JPY,2023-01-18
1026841,840,out,18.91,USD,2023-01-18
1026842,85,out,420.64,EUR,2023-01-18
1026843,3393,out,63.97,USD,2023-01-18
1026844,2094,in,109.25,EUR,2023-01-18
1026845,1284,in,48366,JPY,2023-01-18
1026846,1703,in,479.08,GBP,2023-01-18
1026847,695,in,462.97,EUR,2023-01-18
1026848,546,in,268.33,GBP,2023-01-18
1026849,3529,out,488.57,GBP,2023-01-18
1026850,296,out,517.26,EUR,2023-01-18
1026851,1212,in,11269,JPY,2023-01-18
1026852,1573,out,272.61,EUR,2023-01-18
1026853,1937,out,38410,JPY,2023-01-18
1026854,1376,in,45854,JPY,2023-01-18
1026855,3431,in,56920,JPY,2023-01-18
1026856,2723,in,465.56,USD,2023-01-18
1026857,1716,in,10771,JPY,2023-01-18
1026858,1148,out,258.8,EUR,2023-01-18
1026859,3370,out,113.65,USD,2023-01-18
1026860,3752,out,321.51,EUR,2023-01-18
1026861,1699,in,493.27,USD,2023-01-18
1026862,850,out,32151,JPY,2023-01-18
1026863,1762,out,178.74,EUR,2023-01-18
1026864,2935,in,39.84,EUR,2023-01-18
1026865,978,in,14243,JPY,2023-01-18
1026866,2467,out,480.87,GBP,2023-01-18
1026867,722,in,527.61,GBP,2023-01-18
1026868,2484,in,406.73,USD,2023-01-18
1026869,3546,in,545.83,USD,2023-01-18
1026870,742,in,125.49,EUR,2023-01-18
1026871,1106,out,443.05,EUR,2023-01-18
1026872,1930,out,569.53,EUR,2023-01-18
1026873,2874,out,12086,JPY,2023-01-18
1026874,3478,out,473.39,EUR,2023-01-18
1026875,3650,out,39853,JPY,2023-01-18
1026876,3747,out,151.17,EUR,2023-01-18
1026877,389,out,237.99,EUR,2023-01-18
1026878,3160,in,29047,JPY,2023-01-18
1026879,2867,out,157.45,EUR,2023-01-18
1026880,1057,in,44.86,GBP,2023-01-18
1026881,3601,in,2995,JPY,2023-01-18
1026882,134,out,9633,JPY,2023-01-18
1026883,2854,in,128.28,USD,2023-01-18
1026884,220,out,91.11,EUR,2023-01-18
1026885,3404,in,17478,JPY,2023-01-19
1026886,1124,in,444.42,EUR,2023-01-19
1026887,2778,out,447.88,EUR,2023-01-19
1026888,1712,in,501.17,EUR,2023-01-19
1026889,3235,out,307.29,USD,2023-01-19
1026890,1174,out,596.55,USD,2023-01-19
1026891,100,out,40485,JPY,2023-01-19
1026892,2063,in,400.11,GBP,2023-01-19
1026893,2160,out,338.14,EUR,2023-01-19
1026894,3860,in,81.82,EUR,2023-01-19
1026895,691,out,42.0,EUR,2023-01-19
1026896,2935,in,196.65,EUR,2023-01-19
1026897,3321,out,40326,JPY,2023-01-19
1026898,3027,in,282.01,EUR,2023-01-19
1026899,2890,out,456.42,GBP,2023-01-19
1026900,1320,in,55487,JPY,2023-01-19
1026901,2807,in,146.49,EUR,2023-01-19
1026902,1780,in,147.32,EUR,2023-01-19
1026903,3421,out,166.48,GBP,2023-01-19
1026904,246,out,227.68,USD,2023-01-19
1026905,3544,out,10901,JPY,2023-01-19
1026906,3224,out,248.59,EUR,2023-01-19
1026907,2916,out,220.44,EUR,2023-01-19
1026908,443,in,10943,JPY,2023-01-19
1026909,1726,in,510.22,EUR,2023-01-19
1026910,1762,in,262.84,USD,2023-01-19
1026911,2441,out,446.42,EUR,2023-01-19
1026912,1672,in,262.84,USD,2023-01-19
1026913,3124,out,124.57,USD,2023-01-19
1026914,2746,out,198.14,EUR,2023-01-19
1026915,1685,in,56363,JPY,2023-01-19
1026916,241,out,53098,JPY,2023-01-19
1026917,928,out,90.86,GBP,2023-01-19
1026918,89,out,218.15,EUR,2023-01-19
1026919,3345,out,105.27,GBP,2023-01-19
1026920,3464,in,27942,JPY,2023-01-19
1026921,571,in,351.27,EUR,2023-01-19
1026922,3852,in,534.15,USD,2023-01-19
1026923,122,in,145.71,GBP,2023-01-19
1026924,2645,in,41361,JPY,2023-01-19
1026925,140,in,579.59,EUR,2023-01-19
1026926,1814,out,17.99,GBP,2023-01-19
1026927,306,in,11295,JPY,2023-01-19
1026928,3047,in,414.92,EUR,2023-01-19
1026929,3806,out,2084,JPY,2023-01-19
1026930,3359,out,348.71,EUR,2023-01-19
1026931,1753,out,127.95,GBP,2023-01-19
1026932,1847,out,10390,JPY,2023-01-19
1026933,1422,out,21.16,GBP,2023-01-19
1026934,3090,out,253.77,USD,2023-01-19
1026935,852,out,333.16,EUR,2023-01-19
1026936,700,out,530.06,EUR,2023-01-19
1026937,3796,out,374.0,USD,2023-01-19
1026938,1141,out,169.99,USD,2023-01-19
1026939,383,out,25.76,USD,2023-01-19
1026940,60,out,547.71,GBP,2023-01-19
1026941,379,out,134.84,EUR,2023-01-20
1026942,2111,in,33533,JPY,2023-01-20
1026943,1328,out,227.3,EUR,2023-01-20
1026944,128,out,264.03,GBP,2023-01-20
1026945,3367,out,500.15,EUR,2023-01-20
1026946,85,out,346.13,EUR,2023-01-20
1026947,1249,in,69.97,GBP,2023-01-20
1026948,1140,in,239.97,EUR,2023-01-20
1026949,3860,out,595.24,GBP,2023-01-20
1026950,2795,in,349.19,EUR,2023-01-20
1026951,2099,out,44.1,USD,2023-01-20
1026952,1884,in,5221,JPY,2023-01-20
1026953,3078,in,21040,JPY,2023-01-20
1026954,351,in,223.61,EUR,2023-01-20
1026955,2792,out,443.85,GBP,2023-01-20
1026956,263,in,231.64,GBP,2023-01-20
1026957,2258,in,181.57,USD,2023-01-20
1026958,3180,out,520.84,EUR,2023-01-20
1026959,3183,in,20123,JPY,2023-01-20
1026960,3298,in,85.94,USD,2023-01-20
1026961,1405,out,33400,JPY,2023-01-20
1026962,2849,out,60.81,EUR,2023-01-20
1026963,773,in,310.28,EUR,2023-01-20
1026964,2064,in,349.04,EUR,2023-01-20
1026965,3526,in,57344,JPY,2023-01-20
1026966,3738,in,221.72,GBP,2023-01-20
1026967,2980,out,221.67,USD,2023-01-20
1026968,1799,in,445.5,EUR,2023-01-20
1026969,3702,out,248.59,USD,2023-01-20
1026970,3386,out,51.14,USD,2023-01-20
1026971,1280,in,141.1,USD,2023-01-20
1026972,1976,out,473.6,GBP,2023-01-20
1026973,1269,out,138.06,USD,2023-01-20
1026974,2394,in,34740,JPY,2023-01-20
1026975,2530,out,341.79,GBP,2023-01-20
1026976,3462,in,300.6,EUR,2023-01-20
1026977,3485,out,414.6,EUR,2023-01-20
1026978,2203,in,31.96,EUR,2023-01-20
1026979,10,in,324.58,GBP,2023-01-20
1026980,1178,out,243.09,EUR,2023-01-20
1026981,2256,in,186.7,EUR,2023-01-20
1026982,2210,out,396.11,EUR,2023-01-20
1026983,1113,out,94.0,USD,2023-01-20
1026984,3443,out,280.44,GBP,2023-01-20
1026985,2666,in,54897,JPY,2023-01-20
1026986,58,out,7.84,GBP,2023-01-20
1026987,55,in,417.95,EUR,2023-01-20
1026988,1901,out,529.25,GBP,2023-01-20
1026989,32,in,397.55,USD,2023-01-20
1026990,952,out,489.07,GBP,2023-01-20
1026991,342,out,493.45,USD,2023-01-20
1026992,1030,in,89.08,GBP,2023-01-20
1026993,1139,out,190.97,USD,2023-01-20
1026994,2546,out,289.6,EUR,2023-01-20
1026995,1400,in,113.96,EUR,2023-01-20
1026996,3740,out,25281,JPY,2023-01-20
1026997,2633,in,30281,JPY,2023-01-20
1026998,1462,in,289.13,EUR,2023-01-20
1026999,307,out,455.25,EUR,2023-01-20
1027000,3752,in,383.69,EUR,2023-01-20
1027001,3317,out,428.28,EUR,2023-01-20
1027002,1302,in,280.6,USD,2023-01-20
1027003,152,out,350.96,EUR,2023-01-20
1027004,160,out,22988,JPY,2023-01-21
1027005,3672,out,75.47,EUR,2023-01-21
1027006,676,in,418.5,GBP,2023-01-21
1027007,3694,out,475.3,GBP,2023-01-21
1027008,1394,out,39.52,EUR,2023-01-21
1027009,1862,in,270.9,EUR,2023-01-21
1027010,908,out,348.51,EUR,2023-01-21
1027011,3719,out,560.75,GBP,2023-01-21
1027012,2786,out,4508,JPY,2023-01-21
1027013,2041,in,80.71,EUR,2023-01-21
1027014,1150,out,229.82,USD,2023-01-21
1027015,402,out,20584,JPY,2023-01-21
1027016,1706,in,455.52,EUR,2023-01-21
1027017,3723,in,259.78,EUR,2023-01-21
1027018,2345,out,96.87,GBP,2023-01-21
1027019,3560,in,401.94,GBP,2023-01-21
1027020,1662,out,456.9,USD,2023-01-21
1027021,3033,out,560.98,GBP,2023-01-21
1027022,1194,in,22078,JPY,2023-01-21
1027023,870,out,365.74,USD,2023-01-21
1027024,893,out,232.81,GBP,2023-01-21
1027025,879,in,409.46,GBP,2023-01-21
1027026,3839,in,45307,JPY,2023-01-21
1027027,3742,out,384.91,GBP,2023-01-21
1027028,1804,in,40382,JPY,2023-01-21
1027029,3080,out,428.51,GBP,2023-01-21
1027030,2020,in,467.85,EUR,2023-01-21
1027031,2704,out,37.28,EUR,2023-01-21
1027032,238,in,14491,JPY,2023-01-21
1027033,3861,in,209.74,GBP,2023-01-21
1027034,1164,in,50989,JPY,2023-01-21
1027035,2085,in,169.12,EUR,2023-01-21
1027036,3179,in,61.91,EUR,2023-01-21
1027037,3803,out,31760,JPY,2023-01-21
1027038,1026,out,232.47,EUR,2023-01-21
1027039,3073,out,52920,JPY,2023-01-21
1027040,3124,in,16942,JPY,2023-01-21
1027041,1169,in,113.01,EUR,2023-01-21
1027042,12,out,227.52,EUR,2023-01-21
